interval_begin_s,interval_end_s,interval_begin_hhmm,edge_id,speed_mean_ms,speed_min_ms,speed_max_ms,speed_std_ms,density_mean_vkl,density_min_vkl,density_max_vkl,density_std_vkl,n_runs
37800.0,38700.0,10:30,2535038#2,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
37800.0,38700.0,10:30,2535038#4,13.8200,13.8200,13.8200,0.0000,0.0800,0.0800,0.0800,0.0000,2
37800.0,38700.0,10:30,2535039#0,8.5950,7.7900,9.4000,1.1384,0.5650,0.5600,0.5700,0.0071,2
37800.0,38700.0,10:30,2535350#1,8.2150,8.0700,8.3600,0.2051,0.2750,0.2700,0.2800,0.0071,2
37800.0,38700.0,10:30,2535350#2,8.2600,8.1100,8.4100,0.2121,0.2650,0.2600,0.2700,0.0071,2
37800.0,38700.0,10:30,2535381#0,8.6300,8.1500,9.1100,0.6788,0.3900,0.3700,0.4100,0.0283,2
37800.0,38700.0,10:30,2535382#0,8.2600,8.1100,8.4100,0.2121,0.2650,0.2600,0.2700,0.0071,2
37800.0,38700.0,10:30,2535383#1,14.2900,14.2900,14.2900,0.0000,0.1600,0.1600,0.1600,0.0000,2
37800.0,38700.0,10:30,2535383#2,13.8900,13.8900,13.8900,0.0000,0.1600,0.1600,0.1600,0.0000,2
37800.0,38700.0,10:30,2535383#4,14.7100,14.7100,14.7100,0.0000,0.2300,0.2300,0.2300,0.0000,2
37800.0,38700.0,10:30,2541828#0,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
37800.0,38700.0,10:30,2541828#1,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
37800.0,38700.0,10:30,2541944#2,8.9750,8.0100,9.9400,1.3647,0.2500,0.2200,0.2800,0.0424,2
37800.0,38700.0,10:30,2541944#3,8.9750,8.0100,9.9400,1.3647,0.2500,0.2200,0.2800,0.0424,2
37800.0,38700.0,10:30,2541944#5,8.9750,8.0100,9.9400,1.3647,0.2500,0.2200,0.2800,0.0424,2
37800.0,38700.0,10:30,2541944#6,8.9750,8.0100,9.9400,1.3647,0.2500,0.2200,0.2800,0.0424,2
37800.0,38700.0,10:30,2541944#7,8.8050,8.3700,9.2400,0.6152,0.3800,0.3600,0.4000,0.0283,2
37800.0,38700.0,10:30,2541944#8,8.8050,8.3700,9.2400,0.6152,0.3800,0.3600,0.4000,0.0283,2
37800.0,38700.0,10:30,2541944#9,8.8000,8.3700,9.2300,0.6081,0.3800,0.3600,0.4000,0.0283,2
37800.0,38700.0,10:30,2543096,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
37800.0,38700.0,10:30,2543332#0,7.9800,7.1600,8.8000,1.1597,0.2800,0.2500,0.3100,0.0424,2
37800.0,38700.0,10:30,2543332#1,7.9750,7.1500,8.8000,1.1667,0.2800,0.2500,0.3100,0.0424,2
37800.0,38700.0,10:30,2543332#4,8.1750,5.8200,10.5300,3.3305,0.1500,0.1100,0.1900,0.0566,2
37800.0,38700.0,10:30,2543333,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
37800.0,38700.0,10:30,2544465#1,8.8450,8.7300,8.9600,0.1626,0.1250,0.1200,0.1300,0.0071,2
37800.0,38700.0,10:30,2570542,13.8900,13.8900,13.8900,0.0000,0.1600,0.1600,0.1600,0.0000,2
37800.0,38700.0,10:30,258625107#0,9.1000,8.9700,9.2300,0.1838,0.2450,0.2400,0.2500,0.0071,2
37800.0,38700.0,10:30,258625107#1,9.1000,8.9700,9.2300,0.1838,0.2450,0.2400,0.2500,0.0071,2
37800.0,38700.0,10:30,258625107#2,9.0550,8.9200,9.1900,0.1909,0.2100,0.2000,0.2200,0.0141,2
37800.0,38700.0,10:30,289329430#0,12.8100,11.7300,13.8900,1.5274,0.0850,0.0800,0.0900,0.0071,2
37800.0,38700.0,10:30,289329430#1,12.8100,11.7300,13.8900,1.5274,0.0850,0.0800,0.0900,0.0071,2
37800.0,38700.0,10:30,30278393#1,8.9750,8.8400,9.1100,0.1909,0.1250,0.1200,0.1300,0.0071,2
37800.0,38700.0,10:30,31992815,13.8900,13.8900,13.8900,0.0000,0.1600,0.1600,0.1600,0.0000,2
37800.0,38700.0,10:30,32982950,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
37800.0,38700.0,10:30,37899441#1,8.8450,8.7300,8.9600,0.1626,0.1250,0.1200,0.1300,0.0071,2
37800.0,38700.0,10:30,380310114#0,8.8100,8.0900,9.5300,1.0182,0.1300,0.1200,0.1400,0.0141,2
37800.0,38700.0,10:30,380310114#2,8.8100,8.0900,9.5300,1.0182,0.1300,0.1200,0.1400,0.0141,2
37800.0,38700.0,10:30,383327664#0,8.9800,8.4500,9.5100,0.7495,0.2450,0.2300,0.2600,0.0212,2
37800.0,38700.0,10:30,383327664#2,8.9800,8.4500,9.5100,0.7495,0.2450,0.2300,0.2600,0.0212,2
37800.0,38700.0,10:30,384828057#0,8.9800,8.4500,9.5100,0.7495,0.2450,0.2300,0.2600,0.0212,2
37800.0,38700.0,10:30,39646561,13.8900,13.8900,13.8900,0.0000,0.1600,0.1600,0.1600,0.0000,2
37800.0,38700.0,10:30,398531629#1,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
37800.0,38700.0,10:30,400886685#1,9.6050,8.5300,10.6800,1.5203,0.1150,0.1000,0.1300,0.0212,2
37800.0,38700.0,10:30,400886689#1,9.4600,9.1300,9.7900,0.4667,0.1150,0.1100,0.1200,0.0071,2
37800.0,38700.0,10:30,401595498,9.5750,9.5100,9.6400,0.0919,0.1750,0.1200,0.2300,0.0778,2
37800.0,38700.0,10:30,41526718#0,8.8950,8.7000,9.0900,0.2758,0.1250,0.1200,0.1300,0.0071,2
37800.0,38700.0,10:30,41754609#0,12.0400,10.3100,13.7700,2.4466,0.0950,0.0800,0.1100,0.0212,2
37800.0,38700.0,10:30,41754609#1,12.0450,10.3100,13.7800,2.4537,0.0950,0.0800,0.1100,0.0212,2
37800.0,38700.0,10:30,427821329#1,8.9750,8.8400,9.1100,0.1909,0.1250,0.1200,0.1300,0.0071,2
37800.0,38700.0,10:30,427821329#2,8.9750,8.8400,9.1100,0.1909,0.1250,0.1200,0.1300,0.0071,2
37800.0,38700.0,10:30,429206409,8.9800,8.4500,9.5100,0.7495,0.2450,0.2300,0.2600,0.0212,2
37800.0,38700.0,10:30,449880197#0,9.0550,8.4500,9.6600,0.8556,0.2450,0.2300,0.2600,0.0212,2
37800.0,38700.0,10:30,449880200,12.3100,12.2700,12.3500,0.0566,0.1800,0.1800,0.1800,0.0000,2
37800.0,38700.0,10:30,450227283#1,9.4600,9.1300,9.7900,0.4667,0.1150,0.1100,0.1200,0.0071,2
37800.0,38700.0,10:30,450227283#2,9.4550,9.1300,9.7800,0.4596,0.1150,0.1100,0.1200,0.0071,2
37800.0,38700.0,10:30,451081200,13.8700,13.8700,13.8700,0.0000,0.0800,0.0800,0.0800,0.0000,2
37800.0,38700.0,10:30,452105746#0,8.8100,8.0900,9.5300,1.0182,0.1300,0.1200,0.1400,0.0141,2
37800.0,38700.0,10:30,452105747,8.9950,8.4700,9.5200,0.7425,0.2450,0.2300,0.2600,0.0212,2
37800.0,38700.0,10:30,455476281#0,8.3600,7.5600,9.1600,1.1314,0.2650,0.2400,0.2900,0.0354,2
37800.0,38700.0,10:30,455476281#1,8.1750,5.8200,10.5300,3.3305,0.1500,0.1100,0.1900,0.0566,2
37800.0,38700.0,10:30,456194040#0,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
37800.0,38700.0,10:30,456194040#3,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
37800.0,38700.0,10:30,456598077,12.7300,11.6500,13.8100,1.5274,0.1750,0.1600,0.1900,0.0212,2
37800.0,38700.0,10:30,4609277,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
37800.0,38700.0,10:30,4609278,13.8900,13.8900,13.8900,0.0000,0.1600,0.1600,0.1600,0.0000,2
37800.0,38700.0,10:30,461119579,12.9000,11.7200,14.0800,1.6688,0.1750,0.1600,0.1900,0.0212,2
37800.0,38700.0,10:30,463890077#0,12.7050,11.5200,13.8900,1.6758,0.0900,0.0800,0.1000,0.0141,2
37800.0,38700.0,10:30,4652420,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
37800.0,38700.0,10:30,4692270#2,8.0300,6.8800,9.1800,1.6263,0.1400,0.1200,0.1600,0.0283,2
37800.0,38700.0,10:30,4692270#3,8.0250,6.8700,9.1800,1.6334,0.1400,0.1200,0.1600,0.0283,2
37800.0,38700.0,10:30,4725452,8.6400,8.0900,9.1900,0.7778,0.1300,0.1200,0.1400,0.0141,2
37800.0,38700.0,10:30,4725794#1,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,1
37800.0,38700.0,10:30,4725920#0,8.3900,7.6900,9.0900,0.9899,0.1300,0.1200,0.1400,0.0141,2
37800.0,38700.0,10:30,4725920#1,8.3900,7.6900,9.0900,0.9899,0.1300,0.1200,0.1400,0.0141,2
37800.0,38700.0,10:30,4725920#2,8.4250,7.5500,9.3000,1.2374,0.1350,0.1200,0.1500,0.0212,2
37800.0,38700.0,10:30,4725920#3,8.4250,7.5600,9.2900,1.2233,0.1350,0.1200,0.1500,0.0212,2
37800.0,38700.0,10:30,538540588#0,8.8450,8.7300,8.9600,0.1626,0.1250,0.1200,0.1300,0.0071,2
37800.0,38700.0,10:30,538540588#1,8.8450,8.7300,8.9600,0.1626,0.1250,0.1200,0.1300,0.0071,2
37800.0,38700.0,10:30,538996580#0,7.9800,6.4600,9.5000,2.1496,0.1450,0.1200,0.1700,0.0354,2
37800.0,38700.0,10:30,609715705,8.8500,8.7400,8.9600,0.1556,0.1250,0.1200,0.1300,0.0071,2
37800.0,38700.0,10:30,631597723#0,9.1000,8.9700,9.2300,0.1838,0.2450,0.2400,0.2500,0.0071,2
37800.0,38700.0,10:30,650010534,12.0450,10.3100,13.7800,2.4537,0.0950,0.0800,0.1100,0.0212,2
37800.0,38700.0,10:30,661903030,8.9750,8.4500,9.5000,0.7425,0.2450,0.2300,0.2600,0.0212,2
37800.0,38700.0,10:30,673497910#1,8.8050,8.3700,9.2400,0.6152,0.3800,0.3600,0.4000,0.0283,2
37800.0,38700.0,10:30,678513607,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
37800.0,38700.0,10:30,68756016#0,9.1600,8.2600,10.0600,1.2728,0.1200,0.1100,0.1300,0.0141,2
37800.0,38700.0,10:30,68756016#2,9.1550,8.2600,10.0500,1.2657,0.1200,0.1100,0.1300,0.0141,2
37800.0,38700.0,10:30,68756016#3,9.1600,8.2600,10.0600,1.2728,0.1200,0.1100,0.1300,0.0141,2
37800.0,38700.0,10:30,68756019#0,14.1200,14.1200,14.1200,0.0000,0.0800,0.0800,0.0800,0.0000,2
37800.0,38700.0,10:30,68756019#1,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
37800.0,38700.0,10:30,68756019#3,13.9000,13.9000,13.9000,0.0000,0.0800,0.0800,0.0800,0.0000,2
37800.0,38700.0,10:30,68756023#1,12.8950,11.7200,14.0700,1.6617,0.1750,0.1600,0.1900,0.0212,2
37800.0,38700.0,10:30,68756027#0,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
37800.0,38700.0,10:30,68756043#0,12.0400,10.3100,13.7700,2.4466,0.0950,0.0800,0.1100,0.0212,2
37800.0,38700.0,10:30,68756043#1,12.0400,10.3100,13.7700,2.4466,0.0950,0.0800,0.1100,0.0212,2
37800.0,38700.0,10:30,68756056#0,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
37800.0,38700.0,10:30,68756056#1,13.8300,13.8300,13.8300,0.0000,0.0800,0.0800,0.0800,0.0000,2
37800.0,38700.0,10:30,68756056#2,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
37800.0,38700.0,10:30,68756056#4,13.9000,13.9000,13.9000,0.0000,0.0800,0.0800,0.0800,0.0000,2
37800.0,38700.0,10:30,68756101,12.7750,11.7600,13.7900,1.4354,0.1750,0.1600,0.1900,0.0212,2
37800.0,38700.0,10:30,68876071#0,12.5050,11.1300,13.8800,1.9445,0.0900,0.0800,0.1000,0.0141,2
37800.0,38700.0,10:30,68876071#1,12.5050,11.1200,13.8900,1.9587,0.0900,0.0800,0.1000,0.0141,2
37800.0,38700.0,10:30,68876071#2,12.5050,11.1200,13.8900,1.9587,0.0900,0.0800,0.1000,0.0141,2
37800.0,38700.0,10:30,68876071#3,12.5050,11.1200,13.8900,1.9587,0.0900,0.0800,0.1000,0.0141,2
37800.0,38700.0,10:30,68876071#4,12.5050,11.1200,13.8900,1.9587,0.0900,0.0800,0.1000,0.0141,2
37800.0,38700.0,10:30,717611302,12.7500,10.7200,14.7800,2.8709,0.1800,0.1500,0.2100,0.0424,2
37800.0,38700.0,10:30,717611307#0,13.8800,13.8800,13.8800,0.0000,0.0800,0.0800,0.0800,0.0000,2
37800.0,38700.0,10:30,717611307#1,12.8100,10.8100,14.8100,2.8284,0.1800,0.1500,0.2100,0.0424,2
37800.0,38700.0,10:30,721312550,8.6400,8.0900,9.1900,0.7778,0.1300,0.1200,0.1400,0.0141,2
37800.0,38700.0,10:30,723584180#0,8.6200,8.3400,8.9000,0.3960,0.5150,0.5000,0.5300,0.0212,2
37800.0,38700.0,10:30,723584180#1,8.4500,8.3400,8.5600,0.1556,0.5250,0.5200,0.5300,0.0071,2
37800.0,38700.0,10:30,729244957#1,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
37800.0,38700.0,10:30,775996047#0,9.1550,7.9500,10.3600,1.7041,0.1250,0.1100,0.1400,0.0212,2
37800.0,38700.0,10:30,775996047#1,9.1550,7.9500,10.3600,1.7041,0.1250,0.1100,0.1400,0.0212,2
37800.0,38700.0,10:30,775996047#3,9.2650,8.0000,10.5300,1.7890,0.1250,0.1100,0.1400,0.0212,2
37800.0,38700.0,10:30,775996047#4,9.1500,7.9500,10.3500,1.6971,0.1250,0.1100,0.1400,0.0212,2
37800.0,38700.0,10:30,775996047#5,9.1550,7.9500,10.3600,1.7041,0.1250,0.1100,0.1400,0.0212,2
37800.0,38700.0,10:30,79630980#1,7.9750,6.4500,9.5000,2.1567,0.1450,0.1200,0.1700,0.0354,2
37800.0,38700.0,10:30,79630980#2,7.9800,6.4500,9.5100,2.1637,0.1450,0.1200,0.1700,0.0354,2
37800.0,38700.0,10:30,79630980#3,7.9800,6.4600,9.5000,2.1496,0.1450,0.1200,0.1700,0.0354,2
37800.0,38700.0,10:30,79633751,7.9800,6.4700,9.4900,2.1355,0.1450,0.1200,0.1700,0.0354,2
37800.0,38700.0,10:30,79633771#0,8.9800,8.4500,9.5100,0.7495,0.2450,0.2300,0.2600,0.0212,2
37800.0,38700.0,10:30,79633771#2,8.9800,8.4500,9.5100,0.7495,0.2450,0.2300,0.2600,0.0212,2
37800.0,38700.0,10:30,830416769,14.2900,14.2900,14.2900,0.0000,0.0800,0.0800,0.0800,0.0000,2
37800.0,38700.0,10:30,83207316,13.1750,12.4600,13.8900,1.0112,0.1700,0.1600,0.1800,0.0141,2
37800.0,38700.0,10:30,858813335,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
37800.0,38700.0,10:30,858813354#0,12.9000,11.7200,14.0800,1.6688,0.1750,0.1600,0.1900,0.0212,2
37800.0,38700.0,10:30,883193661#0,13.7950,13.7000,13.8900,0.1344,0.0800,0.0800,0.0800,0.0000,2
37800.0,38700.0,10:30,887871736#0,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
37800.0,38700.0,10:30,887871736#1,13.9500,13.9500,13.9500,0.0000,0.0800,0.0800,0.0800,0.0000,2
37800.0,38700.0,10:30,913001041,13.8900,13.8900,13.8900,0.0000,0.1600,0.1600,0.1600,0.0000,2
37800.0,38700.0,10:30,913008650,13.3950,12.5000,14.2900,1.2657,0.1700,0.1600,0.1800,0.0141,2
37800.0,38700.0,10:30,926028935#0,8.9800,8.4500,9.5100,0.7495,0.2450,0.2300,0.2600,0.0212,2
37800.0,38700.0,10:30,939067973,11.0800,11.0800,11.0800,0.0000,0.1000,0.1000,0.1000,0.0000,2
37800.0,38700.0,10:30,953082529#3,12.5050,11.1200,13.8900,1.9587,0.0900,0.0800,0.1000,0.0141,2
37800.0,38700.0,10:30,956982233#1,8.1750,5.8200,10.5300,3.3305,0.1500,0.1100,0.1900,0.0566,2
37800.0,38700.0,10:30,975971053,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
37800.0,38700.0,10:30,975971055,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
37800.0,38700.0,10:30,975971057,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
37800.0,38700.0,10:30,975971059,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
37800.0,38700.0,10:30,985837487,13.8900,13.8900,13.8900,0.0000,0.1600,0.1600,0.1600,0.0000,2
37800.0,38700.0,10:30,996141193#0,12.5050,11.1200,13.8900,1.9587,0.0900,0.0800,0.1000,0.0141,2
37800.0,38700.0,10:30,996141193#1,12.5050,11.1200,13.8900,1.9587,0.0900,0.0800,0.1000,0.0141,2
38700.0,39600.0,10:45,-1025366406,8.3900,7.7500,9.0300,0.9051,0.1300,0.1200,0.1400,0.0141,2
38700.0,39600.0,10:45,-1026085894#0,8.4400,7.7500,9.1300,0.9758,0.1300,0.1200,0.1400,0.0141,2
38700.0,39600.0,10:45,-1026085894#1,8.4400,7.7500,9.1300,0.9758,0.1300,0.1200,0.1400,0.0141,2
38700.0,39600.0,10:45,-1026085894#2,8.4400,7.7500,9.1300,0.9758,0.1300,0.1200,0.1400,0.0141,2
38700.0,39600.0,10:45,-104288999,8.5650,8.5400,8.5900,0.0354,0.2600,0.2600,0.2600,0.0000,2
38700.0,39600.0,10:45,-1053066061#2,8.9400,8.7500,9.1300,0.2687,0.2450,0.2400,0.2500,0.0071,2
38700.0,39600.0,10:45,-1053066068#1,9.1050,9.0500,9.1600,0.0778,0.3650,0.3600,0.3700,0.0071,2
38700.0,39600.0,10:45,-1053066068#3,9.1050,9.0500,9.1600,0.0778,0.3650,0.3600,0.3700,0.0071,2
38700.0,39600.0,10:45,-1053066068#4,9.0950,9.0600,9.1300,0.0495,0.3700,0.3700,0.3700,0.0000,2
38700.0,39600.0,10:45,-1053979184#1,12.3500,12.3500,12.3500,0.0000,0.1800,0.1800,0.1800,0.0000,2
38700.0,39600.0,10:45,-1053979387,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
38700.0,39600.0,10:45,-1053979388#1,8.4150,7.7500,9.0800,0.9405,0.2650,0.2400,0.2900,0.0354,2
38700.0,39600.0,10:45,-1053979388#2,8.4150,7.7500,9.0800,0.9405,0.2650,0.2400,0.2900,0.0354,2
38700.0,39600.0,10:45,-1054418205,9.1350,8.6700,9.6000,0.6576,0.0700,0.0200,0.1200,0.0707,2
38700.0,39600.0,10:45,-11022533#0,9.5800,9.5800,9.5800,0.0000,0.1200,0.1200,0.1200,0.0000,1
38700.0,39600.0,10:45,-11022533#2,9.6000,9.6000,9.6000,0.0000,0.1200,0.1200,0.1200,0.0000,1
38700.0,39600.0,10:45,-1112393351,13.5550,13.3000,13.8100,0.3606,0.0800,0.0800,0.0800,0.0000,2
38700.0,39600.0,10:45,-1177239769,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
38700.0,39600.0,10:45,-1301164218#0,8.6350,8.4700,8.8000,0.2333,0.7750,0.7600,0.7900,0.0212,2
38700.0,39600.0,10:45,-1301164218#3,8.6350,8.4700,8.8000,0.2333,0.7750,0.7600,0.7900,0.0212,2
38700.0,39600.0,10:45,-1301164219,8.6350,8.4700,8.8000,0.2333,0.7750,0.7600,0.7900,0.0212,2
38700.0,39600.0,10:45,-1305563481#1,9.0650,8.9800,9.1500,0.1202,0.2450,0.2400,0.2500,0.0071,2
38700.0,39600.0,10:45,-1305563481#2,9.1200,8.6600,9.5800,0.6505,0.1250,0.1200,0.1300,0.0071,2
38700.0,39600.0,10:45,-1305563481#3,9.1350,8.6600,9.6100,0.6718,0.1250,0.1200,0.1300,0.0071,2
38700.0,39600.0,10:45,-1305563481#5,9.1300,8.6700,9.5900,0.6505,0.1250,0.1200,0.1300,0.0071,2
38700.0,39600.0,10:45,-134063971,8.4400,7.7500,9.1300,0.9758,0.1300,0.1200,0.1400,0.0141,2
38700.0,39600.0,10:45,-134063977#1,13.8800,13.8800,13.8800,0.0000,0.3200,0.3200,0.3200,0.0000,2
38700.0,39600.0,10:45,-135706987#0,16.6700,16.6700,16.6700,0.0000,0.0700,0.0700,0.0700,0.0000,2
38700.0,39600.0,10:45,-1361717374#2,8.4400,7.7600,9.1200,0.9617,0.1300,0.1200,0.1400,0.0141,2
38700.0,39600.0,10:45,-13715475#1,9.9750,8.1700,11.7800,2.5527,0.1150,0.0900,0.1400,0.0354,2
38700.0,39600.0,10:45,-1424789407#1,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
38700.0,39600.0,10:45,-1424789407#2,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
38700.0,39600.0,10:45,-161182809,9.8150,9.1400,10.4900,0.9546,0.2250,0.2100,0.2400,0.0212,2
38700.0,39600.0,10:45,-230820329#0,9.0650,8.9800,9.1500,0.1202,0.2450,0.2400,0.2500,0.0071,2
38700.0,39600.0,10:45,-230820329#1,9.0650,8.9800,9.1500,0.1202,0.2450,0.2400,0.2500,0.0071,2
38700.0,39600.0,10:45,-230820329#3,9.0650,8.9800,9.1500,0.1202,0.2450,0.2400,0.2500,0.0071,2
38700.0,39600.0,10:45,-230834256#0,9.0350,8.7500,9.3200,0.4031,0.1250,0.1200,0.1300,0.0071,2
38700.0,39600.0,10:45,-230834256#1,9.0350,8.7500,9.3200,0.4031,0.1250,0.1200,0.1300,0.0071,2
38700.0,39600.0,10:45,-230834613#0,9.0200,8.9300,9.1100,0.1273,0.1200,0.1200,0.1200,0.0000,2
38700.0,39600.0,10:45,-230834613#1,9.0250,8.9400,9.1100,0.1202,0.1200,0.1200,0.1200,0.0000,2
38700.0,39600.0,10:45,-230834613#2,9.0250,8.9400,9.1100,0.1202,0.1200,0.1200,0.1200,0.0000,2
38700.0,39600.0,10:45,-230834615,12.9450,12.5200,13.3700,0.6010,0.1750,0.1700,0.1800,0.0071,2
38700.0,39600.0,10:45,-232563583#4,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
38700.0,39600.0,10:45,-236455763#2,8.7450,8.4400,9.0500,0.4313,0.3800,0.3700,0.3900,0.0141,2
38700.0,39600.0,10:45,-2535038#0,13.8900,13.8900,13.8900,0.0000,0.2400,0.2400,0.2400,0.0000,2
38700.0,39600.0,10:45,-2535038#1,13.8900,13.8900,13.8900,0.0000,0.2400,0.2400,0.2400,0.0000,2
38700.0,39600.0,10:45,-2535038#3,13.8900,13.8900,13.8900,0.0000,0.2400,0.2400,0.2400,0.0000,2
38700.0,39600.0,10:45,-2535038#4,13.8200,13.8200,13.8200,0.0000,0.2400,0.2400,0.2400,0.0000,2
38700.0,39600.0,10:45,-2535039#2,8.8050,8.6900,8.9200,0.1626,0.9250,0.8700,0.9800,0.0778,2
38700.0,39600.0,10:45,-2535114#2,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
38700.0,39600.0,10:45,-2535114#3,11.1100,11.1100,11.1100,0.0000,0.1000,0.1000,0.1000,0.0000,2
38700.0,39600.0,10:45,-2535350#1,9.0250,8.8500,9.2000,0.2475,0.1250,0.1200,0.1300,0.0071,2
38700.0,39600.0,10:45,-2535381#2,8.7000,8.4600,8.9400,0.3394,0.2550,0.2500,0.2600,0.0071,2
38700.0,39600.0,10:45,-2535382#0,8.9400,8.7500,9.1300,0.2687,0.2450,0.2400,0.2500,0.0071,2
38700.0,39600.0,10:45,-2535382#1,8.8500,8.7500,8.9500,0.1414,0.1250,0.1200,0.1300,0.0071,2
38700.0,39600.0,10:45,-2535382#2,8.8500,8.7500,8.9500,0.1414,0.1250,0.1200,0.1300,0.0071,2
38700.0,39600.0,10:45,-2535382#3,8.8500,8.7500,8.9500,0.1414,0.1250,0.1200,0.1300,0.0071,2
38700.0,39600.0,10:45,-2535383#0,13.9000,13.9000,13.9000,0.0000,0.2400,0.2400,0.2400,0.0000,2
38700.0,39600.0,10:45,-2535383#1,14.2900,14.2900,14.2900,0.0000,0.2300,0.2300,0.2300,0.0000,2
38700.0,39600.0,10:45,-2535383#2,13.8900,13.8900,13.8900,0.0000,0.2400,0.2400,0.2400,0.0000,2
38700.0,39600.0,10:45,-2535383#4,13.8900,13.8900,13.8900,0.0000,0.1600,0.1600,0.1600,0.0000,2
38700.0,39600.0,10:45,-2535383#5,13.8900,13.8900,13.8900,0.0000,0.0800,0.0800,0.0800,0.0000,2
38700.0,39600.0,10:45,-2535384#0,8.8500,8.7500,8.9500,0.1414,0.1250,0.1200,0.1300,0.0071,2
38700.0,39600.0,10:45,-2541944#2,8.4450,7.7500,9.1400,0.9829,0.1300,0.1200,0.1400,0.0141,2
38700.0,39600.0,10:45,-2541944#4,8.4400,7.7500,9.1300,0.9758,0.1300,0.1200,0.1400,0.0141,2
38700.0,39600.0,10:45,-2541944#5,8.4400,7.7500,9.1300,0.9758,0.1300,0.1200,0.1400,0.0141,2
38700.0,39600.0,10:45,-2541944#6,8.4400,7.7500,9.1300,0.9758,0.1300,0.1200,0.1400,0.0141,2
38700.0,39600.0,10:45,-2541944#7,8.4400,7.7500,9.1300,0.9758,0.1300,0.1200,0.1400,0.0141,2
38700.0,39600.0,10:45,-2541944#8,8.4400,7.7500,9.1300,0.9758,0.1300,0.1200,0.1400,0.0141,2
38700.0,39600.0,10:45,-2543332#0,8.4800,8.3400,8.6200,0.1980,0.1300,0.1300,0.1300,0.0000,2
38700.0,39600.0,10:45,-2543332#1,8.4800,8.3400,8.6200,0.1980,0.1300,0.1300,0.1300,0.0000,2
38700.0,39600.0,10:45,-2543332#4,8.4850,8.3400,8.6300,0.2051,0.1300,0.1300,0.1300,0.0000,2
38700.0,39600.0,10:45,-2543333,12.3750,12.1200,12.6300,0.3606,0.3600,0.3500,0.3700,0.0141,2
38700.0,39600.0,10:45,-30278393#0,8.8500,8.7500,8.9500,0.1414,0.1250,0.1200,0.1300,0.0071,2
38700.0,39600.0,10:45,-30278393#1,8.5650,8.5400,8.5900,0.0354,0.2600,0.2600,0.2600,0.0000,2
38700.0,39600.0,10:45,-343036951,9.3650,9.2200,9.5100,0.2051,0.1200,0.1200,0.1200,0.0000,2
38700.0,39600.0,10:45,-344669635,13.1200,12.3500,13.8900,1.0889,0.0850,0.0800,0.0900,0.0071,2
38700.0,39600.0,10:45,-380310114#0,9.0500,8.9100,9.1900,0.1980,0.1200,0.1200,0.1200,0.0000,2
38700.0,39600.0,10:45,-380310114#3,9.0500,8.9100,9.1900,0.1980,0.1200,0.1200,0.1200,0.0000,2
38700.0,39600.0,10:45,-38101989#0,13.7450,13.5900,13.9000,0.2192,0.1600,0.1600,0.1600,0.0000,2
38700.0,39600.0,10:45,-38101989#1,13.7400,13.5800,13.9000,0.2263,0.1600,0.1600,0.1600,0.0000,2
